max_trim,max_sem,desv_sem,prom_bim,max_mes_anterior,prom_mes_anterior,prom_sem,max_bim,mejor_gestion,prom_trim,pc_cant_moras_30_ult_12_meses,desv_trim,nro_gestiones,desv_bim,pc_cant_moras_30_ult_3_meses,dh_cant_entradas,pc_tiem_1er_prod_abierto_total,pc_cant_moras_60_ult_12_meses,gestiones_eficaces,pc_transaccional,dh_max_dia_entradas,pc_cupo_entidad,pc_cuotas_como_ppal,dh_val_entradas,pc_cant_moras_90_ult_12_meses,dh_max_dia_salidas,pc_cant_moras_60_ult_3_meses,pc_cuota_tarjeta_de_credito,cp_inicial_menos_saldo,pc_peor_estado_act_cta_aho,dia_pago,cp_cuotas_falta,pcons_tarjeta_de_credito,pc_cifin,gestiones_prod,pcons_vehiculos_sufi,cluster_recod,dh_avg_dia_retiros_d,dmi_max_egreso_diario,cpc_max_proc_deuda,dh_cant_otros_d,pc_cont_30_lt_12m_tot_sf,pc_cant_mora90_ult_12m_total,dmi_max_ingreso_diario,dh_val_otros_d,pc_ingreso_final,dh_cant_pagos_d,dmi_ingreso_total_mes,dh_val_pagos_d,pc_gasto_familiar,pc_cuotas_pagadas,cpc_avg_proc_deuda,cpc_sum_proc_deuda,dc_porc_prod_sin_mora,pc_ingreso_rutina_con_techo,pc_saldo_prom3_tdc_entidad,dh_cant_salidas,dh_min_dia_pagos_d,pc_ingreso_por_rutina,dh_min_dia_pago_tarj_d,cp_nro_cuota,dmi_egreso_total_mes,cp_valor_inicial,dh_max_dia_otros_d,cp_cuota_sobre_saldo,dc_sum_valor_inicial,dh_cant_pago_tarj_d,dh_max_dia_pagos_d,cp_saldo_sobre_inicial,pc_mediana_nom3,cp_esta_cuota_otro,dh_max_dia_retiros_d,dh_avg_dia_entradas,dh_avg_dia_pagos_d,dh_val_salidas,dc_sum_valor_cuota,dh_min_dia_tras_d,cp_porc_valorcuot_ing,pc_ind_ajustado,dh_val_retiros_d,pc_tiem_lt_prod_abie_total,marca_info_cifin_decode,dh_max_dia_pago_tarj_d,dc_valobli_ing,pc_cantidad_tdc_entidad,dh_min_dia_otros_d,dc_cant_obligaciones,cpc_sum_nro_cuota,cpc_avg_nro_cuota,cpc_max_nro_cuota,cp_saldo,cp_cuota_sobre_inicial,cpc_sum_saldo,cp_porc_saldo_ing,gsm_mejor_gestion,dh_min_dia_nomina_c,dh_max_dia_nomina_c,cp_valor_cuota,cpc_nro_cuota_tdc,gsm_prom_dias_gest,pc_cuota_no_rot_ent,dh_val_nomina_c,banca_completa,cpc_saldo_sobre_ing,dh_min_dia_pago_cred_d,cpc_saldo_tdc,pc_cuota_de_consumo,dh_cant_tras_d,dh_max_dia_comisio_d,cpc_avg_saldo,dc_max_saldo_sf,dh_val_pago_tarj_d,pc_productos_no_rotativos_entidad,pc_saldo_no_rot_ent,pc_vi_no_rotativos_entidad,dh_min_dia_entradas,pcons_hipotecario_vivienda,gsm_mejor_gestion_3m,dh_avg_dia_salidas,llave,segmentoestructural,subsegmentoestructural,anhomes_ciclo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,48570239,24,0,0,128039084,0,28,0,0,0,0,6,0,0,0,0,0,6,13.44680851,35350537,0.473264231,2,0,0,94189296,477689,41284703.15,8,128039084,16520382,12142559.75,0,0.25880049,0.25880049,0,48570239,0,61,1,48570239,0,0,158927330,0,13,0,0,0,28,0,0,0,28,5.15,2.266666667,158927330,0,0,0,20654494.13,141910112,0,0,0,0,0,1,0,157,52.33333333,73,0,0,6340612,0,0,0,0,0,157,0,0,0,0,0.052146806,3,6340612,0,0,15,2113537.333,0,0,0,0,0,1,0,0,5.661347518,39228,PYME,Pyme Pequena,201703
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44956356,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,44956356,0,0,0,9553225.65,0,0,0,0,44956356,0,0,0,44956356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25793709.26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39232,PYME,Pyme Pequena,201607
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19536032,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,19536032,0,0,0,4151406.8,239444.082,0,0,0,19536032,0,0,0,19536032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10993298.69,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39233,PYME,Pyme Pequena,201608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19536032,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,19536032,0,0,0,4151406.8,239444.082,0,0,0,19536032,0,0,0,19536032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10993298.69,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39235,PYME,Pyme Pequena,201608
20,24,12.85820101,10,20,20,14.66666667,20,0,10,0,14.14213562,0,14.14213562,0,21,0,0,0,35061123,31,0,0,22898775,0,30,0,0,0,0,3,0,1,0,0,0,6,15.22222222,6498402,0,7,0,0,7500000,669939,29801954.55,10,22898775,706520,8765280.75,229329.837,0,0,0,35061123,0,56,1,35061123,18,0,23197681,0,30,0,0,1,29,0,0,0,30,6.341666667,3.577777778,23197681,0,3,0,14703345.7,5081088,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,13,0,0,461090,0,0,0,1,0,0,8.565714286,39238,PYME,Pyme Pequena,201611
27,27,13.1072499,0,0,0,9.4,0,0,9,0,15.58845727,0,0,0,31,0,0,0,22851906,31,0,0,58215320,0,31,0,0,0,0,3,0,1,0,0,0,6,17.27586207,10920957,0.2571422,11,0,0,15497000,669730,19424120.1,5,58215320,348708,5712976.5,2043502.659,0.164607871,0.164607871,0,22851906,0,71,2,22851906,16,0,55936081,0,29,0,0,1,31,0,0,0,30,7.212121212,2.863636364,55936081,0,5,0,7878620.633,11832479,0,0,16,0,0,7,0,315,105,164,0,0,2551422,0,0,0,0,0,315,0,0,0,0,0.007332642,2,2551422,0,22,21,850474,0,338895,0,0,0,2,0,0,9.326731262,39239,PYME,Pyme Pequena,201702
4,27,11.92895637,2,0,0,8.5,4,0,1.333333333,0,2.309401077,0,2.828427125,0,24,0,0,0,13919724.69,31,0,0,46585437,0,31,0,0,0,0,3,0,1,0,0,0,6,13.25806452,15993369,0.0225,12,0,0,17000000,1590392,13919724.69,10,46585437,1075132,2957941.497,239444.082,0.013225806,0.013225806,0,13919724.69,0,72,3,13919724.69,16,0,47881741,0,30,0,0,1,31,0,0,0,30,6.794871795,3.019230769,47881741,0,1,0,7770942.367,8616705,0,0,16,0,0,2,0,321,107,166,0,0,205000,0,0,0,0,0,321,0,0,0,0,0.000589158,3,205000,0,15,16,68333.33333,0,593073,0,0,0,1,0,0,8.557030604,39240,PYME,Pyme Pequena,201704
41,41,15.6971335,13.5,15,15,17,15,0,22.66666667,0,15.94783162,0,2.121320344,0,25,0,0,0,19536032,31,0,0,45035771,0,31,0,0,0,0,1,0,1,0,0,0,6,18.58333333,18860800,0.1746524,10,0,0,19763742,821960,19536032,11,45035771,13475739,4151406.8,239444.082,0.111388645,0.111388645,0,19536032,0,62,4,19536032,17,0,45649408,0,28,0,0,1,29,0,0,0,31,9.212962963,3.395833333,45649408,0,1,0,10993298.69,2265565,0,2,17,0,0,1,0,333,111,170,0,0,1726524,0,0,0,0,0,333,0,0,0,0,0.004961932,6,1726524,0,15,26,575508,0,359190,0,0,0,4,0,0,9.7,39243,PYME,Pyme Pequena,201708
12,12,5.366563146,6,12,12,2.4,12,0,4,0,6.92820323,0,8.485281374,0,0,0,0,0,16672131,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,6,0,0,0,0,0,0,0,0,16672131,0,0,0,3542827.838,510000,0,0,0,16672131,0,0,0,16672131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9106635.161,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39245,PYME,Pyme Pequena,201607
6,6,2.449489743,3,0,0,1,6,0,2,0,3.464101615,0,4.242640687,0,0,0,0,0,10304775.79,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10304775.79,0,0,0,2627717.826,1392300,0,0,0,10304775.79,0,0,0,10304775.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4265137.436,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39254,PYME,Pyme Pequena,201609
0,6,2.658320272,0,0,0,1.666666667,0,0,0,0,0,0,0,0,5,0,0,0,266000,31,0,0,28800000,0,30,0,0,0,0,15,0,0,0,0,0,6,17.9375,10486898,0.731074286,4,0,0,10000000,42311,266000,5,28800000,3550038,133000,1392300,0.367299262,0.367299262,0,266000,0,33,7,266000,0,0,27915261,0,22,0,0,0,22,0,0,0,30,7.875,2.866666667,27915261,0,0,0,-1169280,24311212,0,0,0,0,0,7,0,348,116,162,0,0,5472759,0,0,0,0,0,348,0,0,0,0,0.435486512,7,5472759,0,0,29,1824253,0,0,0,0,0,7,0,0,11.29375,39255,PYME,Pyme Pequena,201701
9,9,3.633180425,4.5,0,0,2,9,0,3,0,5.196152423,0,6.363961031,0,5,0,0,0,2741575.612,31,0,0,34500931,0,26,0,0,0,0,15,0,0,0,0,0,6,16.5,13053676,1.026162286,0,0,0,21280931,0,2741575.612,6,34500931,932881,815618.7444,1392300,0.741241608,0.741241608,0,2741575.612,0,24,10,2741575.612,0,0,34312118,0,0,0,0,0,24,0,0,0,26,9.761904762,3.828571429,34312118,0,0,0,110178.4729,33373557,0,0,0,0,0,0,0,369,92.25,167,0,0,14750708,0,0,0,0,0,369,0,0,0,0,1.173765258,10,14750708,0,0,25,3687677,0,0,0,0,0,12,0,0,8.15,39257,PYME,Pyme Pequena,201706
12,12,5.366563146,0,0,0,2.4,0,0,4,0,6.92820323,0,0,0,0,0,0,0,10304775.79,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,6,0,0,0,0,0,0,0,0,10304775.79,0,0,0,2627717.826,1392300,0,0,0,10304775.79,0,0,0,10304775.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4265137.436,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39260,PYME,Pyme Pequena,201609
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2741575.612,31,0,0,71382000,0,31,0,0,0,0,17,0,1,0,0,0,6,13.71428571,24325447,0.101819143,5,0,0,24382000,425444,2741575.612,5,71382000,761732,815618.7444,1392300,0.017381106,0.017381106,0,2741575.612,0,28,6,2741575.612,0,0,61337232,0,16,0,0,0,30,0,0,0,31,8.75,2.171428571,61337232,0,0,0,110178.4729,60141854,0,0,0,0,0,2,0,359,89.75,165,0,0,345884,0,0,0,0,0,359,0,0,0,0,0.027523196,6,345884,0,0,16,86471,0,0,0,0,0,6,0,0,7.294897959,39261,PYME,Pyme Pequena,201704
4,4,1.788854382,3,4,4,1.2,4,0,2,0,2,0,1.414213562,0,4,0,0,0,3166600,30,0,0,9650155,0,16,0,0,0,0,15,0,0,0,0,0,6,7.375,9538564,0.8598632,1,0,0,9650151,13271,3166600,2,9650155,121966,807483,2753763.826,0.7631881,0.7631881,0,3166600,0,14,8,3166600,0,0,14608772,0,16,0,0,0,15,0,0,0,16,2.761904762,3.285714286,14608772,0,0,0,-782673.1434,14458199,0,2,0,0,0,16,0,18,9,9,0,0,7631881,0,0,0,0,0,18,0,0,0,0,1.028001212,15,7631881,0,0,16,3815940.5,0,0,0,0,0,2,0,0,8.148809524,39264,PYME,Pyme Pequena,201707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3166600,30,0,0,9650155,0,16,0,0,0,0,15,0,0,0,0,0,6,7.375,9538564,0.8598632,1,0,0,9650151,13271,3166600,2,9650155,121966,807483,2753763.826,0.7631881,0.7631881,0,3166600,0,14,8,3166600,0,0,14608772,0,16,0,0,0,15,0,0,0,16,2.761904762,3.285714286,14608772,0,0,0,-782673.1434,14458199,0,2,0,0,0,16,0,18,9,9,0,0,7631881,0,0,0,0,0,18,0,0,0,0,1.028001212,15,7631881,0,0,16,3815940.5,0,0,0,0,0,2,0,0,8.148809524,39265,PYME,Pyme Pequena,201707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2541582.522,30,0,0,18037792,0,22,0,0,0,0,17,0,0,0,0,0,6,17.42857143,8333356,1.0109128,1,0,0,17821187,13271,2541582.522,1,18037792,39165,756120.8003,2753763.826,0.7169857,0.7169857,0,2541582.522,0,13,17,2541582.522,0,0,19947544,0,17,0,0,0,17,0,0,0,20,9.5,2.428571429,19947544,0,0,0,-1214585.534,19869455,0,0,0,0,0,17,0,14,7,7,0,0,7169857,0,0,0,0,0,14,0,0,0,0,0.965767376,17,7169857,0,0,22,3584928.5,0,0,0,0,0,17,0,0,9.882653061,39266,PYME,Pyme Pequena,201705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3166600,30,0,0,9650155,0,16,0,0,0,0,15,0,0,0,0,0,6,7.375,9538564,0.8598632,1,0,0,9650151,13271,3166600,2,9650155,121966,807483,2753763.826,0.7631881,0.7631881,0,3166600,0,14,8,3166600,0,0,14608772,0,16,0,0,0,15,0,0,0,16,2.761904762,3.285714286,14608772,0,0,0,-782673.1434,14458199,0,2,0,0,0,16,0,18,9,9,0,0,7631881,0,0,0,0,0,18,0,0,0,0,1.028001212,15,7631881,0,0,16,3815940.5,0,0,0,0,0,2,0,0,8.148809524,39267,PYME,Pyme Pequena,201707
35,35,12.14358541,20.5,6,6,17.66666667,35,0,23.66666667,1,15.50268794,0,20.50609665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,609402.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39276,PYME,Pyme Pequena,201608
37,37,15.00333296,20,3,3,23.5,37,0,23.33333333,0,17.95364401,0,24.04163056,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,22,0,0,0,0,0,16,13,0,0.901425793,0,0,0,0,0,0,0,0,0,0,605895.46,0.901425793,0.901425793,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11445,0,0,0,0,45,0,0,0,0,0,0,0,34,34,34,0,0,42482394.75,0,0,0,0,0,0,0,0,0,0,9.235303207,0,0,0,0,13,42482394.75,0,0,0,0,0,0,1,0,13,39278,PYME,Pyme Pequena,201611
37,37,15.9206365,5,7,7,19.66666667,7,0,15.66666667,0,18.58314649,0,2.828427125,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,22,0,0,0,0,0,16,6.333333333,0,0.898396027,0,0,0,0,0,0,0,0,0,0,605895.46,0.898396027,0.898396027,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,61645,0,0,0,0,50245,0,0,0,0,0,0,0,141,70.5,106,0,0,42339607.96,0,0,0,0,0,106,0,0,0,0,9.2042626,0,0,0,0,11,21169803.98,0,0,0,0,0,0,1,0,8.666666667,39279,PYME,Pyme Pequena,201612
0,33,15.82929773,0,0,0,10.16666667,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,3240671,0,22,0,0,0,0,22,0,0,0,0,0,16,18.11111111,602400,0.854383963,1,0,0,3240671,540000,0,0,3240671,0,0,609400.46,0.854383963,0.854383963,0,0,0,11,0,0,0,0,2462059,0,13,0,0,0,0,0,0,0,22,2.25,0,2462059,0,0,0,0,1909809,0,0,0,0,0,13,0,153,76.5,112,0,0,40265407.39,0,0,0,0,0,112,0,0,0,0,8.753349433,0,0,0,0,12,20132703.7,0,0,0,0,0,9,1,0,10.77777778,39280,PYME,Pyme Pequena,201706
6,6,2.683281573,3,6,6,1.2,6,0,2,0,3.464101615,0,4.242640687,0,18,0,0,0,507500,31,0,0,5115004,0,29,0,0,0,0,26,0,0,0,0,0,13,14.875,3117666,0.991608802,0,0,0,3100000,0,507500,1,5115004,3105246,253750,1550654.2,0.991608802,0.991608802,0,507500,0,16,29,507500,0,0,4840733,0,0,0,0,0,29,0,0,0,29,5.25974026,4.142857143,4840733,0,1,0,-1235726.28,19284,0,0,0,0,0,0,0,5,5,5,0,0,118993056.2,0,0,0,0,0,0,0,0,0,0,45.67871639,29,0,0,6,14,118993056.2,0,0,0,0,0,1,1,0,10.07738095,39282,PYME,Pyme Pequena,201701
31,31,13.83353414,4,0,0,12.16666667,8,0,13,0,16.09347694,0,5.656854249,0,4,0,0,0,1745311.455,30,0,0,3587001,0,26,0,0,0,0,26,0,0,0,0,0,13,17.75,2867243,0.987254627,0,0,0,3000000,0,1745311.455,1,3587001,1551912,593405.8945,1551911.2,0.987254627,0.987254627,0,1745311.455,0,11,26,1745311.455,0,0,3458137,0,0,0,0,0,26,0,0,0,26,6.166666667,4.333333333,3458137,0,7,0,-595622.1224,1313715,0,0,0,0,0,0,0,7,7,7,0,0,118470555.3,0,0,0,0,0,0,0,0,0,0,45.47814021,26,0,0,1,26,118470555.3,0,0,0,0,0,7,1,0,11.225,39284,PYME,Pyme Pequena,201705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089900,0,0,0,0,0,16,0,0,0,0,14,0,0,0,0,0,7,15.33333333,0,0.297161429,0,0,0,0,0,926415,1,0,5928087,544950,0,0.223987297,0.223987297,0,1089900,0,4,14,1089900,0,0,0,0,0,0,0,0,14,0,0,0,16,0,7,15991799,0,0,0,218252.475,10063712,0,0,0,0,0,0,0,45,22.5,37,0,0,4143765,0,0,0,0,0,45,0,0,0,0,0.115104583,14,4143765,0,0,0,2071882.5,0,0,0,0,0,0,0,0,14.66666667,39286,PYME,Pyme Pequena,201701
11,11,4.490731195,5.5,0,0,1.833333333,11,0,3.666666667,0,6.350852961,0,7.778174593,0,2,0,0,0,1089900,14,0,0,10092000,0,14,0,0,0,0,14,0,0,0,0,0,7,7.5,5817505,0.883541214,2,0,0,5092000,20200,926415,1,10092000,5782309,544950,0,0.667734162,0.667734162,0,1089900,0,7,14,1089900,0,0,5829572,0,14,0,0,0,14,0,0,0,14,1.5,2.8,5829572,0,0,0,218252.475,23225,0,0,0,0,0,1,0,49,24.5,39,0,0,12353082,0,0,0,0,0,49,0,0,0,0,0.343141167,14,12353082,0,0,14,6176541,0,0,0,0,0,1,0,0,7.3,39287,PYME,Pyme Pequena,201703
11,11,5.202563471,4.5,9,9,3.333333333,9,0,6.666666667,0,5.859465277,0,6.363961031,0,2,0,0,0,9394465.243,30,0,0,250000,0,31,0,0,0,0,14,0,0,0,0,0,7,20,4733274,0.360691357,0,0,0,150000,0,9394465.243,4,250000,4745845,2395588.637,0,0.272064,0.272064,0,9394465.243,0,8,14,9394465.243,0,0,4764827,0,0,0,0,0,30,0,0,0,31,7.833333333,6.5,4764827,0,0,0,5030736.138,18982,0,0,0,0,0,0,0,51,25.5,40,0,0,5033184,0,0,0,0,0,51,0,0,0,0,0.139810667,14,5033184,0,0,0,2516592,0,0,0,0,0,17,0,0,13.16666667,39288,PYME,Pyme Pequena,201704
4,11,4.546060566,2,0,0,4.666666667,4,0,2.666666667,0,2.309401077,0,2.828427125,0,0,0,0,0,150094,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0.492421214,0,0,0,0,0,150094,0,0,0,63789.95,0,0.371751459,0.371751459,0,150094,0,0,0,150094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57410.955,0,0,2,0,0,0,0,0,57,28.5,43,0,0,6877402,0,0,0,0,0,57,0,0,0,0,0.191038944,0,6877402,0,0,0,3438701,0,0,0,0,0,0,0,0,0,39290,PYME,Pyme Pequena,201707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,15000000,0,0,0,3187500,0,0,0,0,15000000,0,0,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8606250,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39293,PYME,Pyme Pequena,201608
10,10,5.773502692,5,0,0,3.333333333,10,0,3.333333333,0,5.773502692,0,7.071067812,0,0,0,0,0,3961330.985,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3367131.337,0,0,0,1188399.295,0,0,0,0,3961330.985,0,0,0,3961330.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506296.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39294,PYME,Pyme Pequena,201610
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,13,0,0,0.0087996,0,0,0,0,0,0,0,0,0,0,0,0.0043998,0.0043998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11360,0,0,0,0,0,0,0,0,0,0,0,0,110,55,55,0,0,21999,0,0,0,0,0,110,0,0,0,0,0.000544476,0,21999,0,0,12,10999.5,0,0,0,0,0,0,0,0,12,39298,PYME,Pyme Pequena,201705
9,9,3.763863264,7,5,5,3.833333333,9,0,4.666666667,7,4.509249753,0,2.828427125,3,0,0,6,0,0,0,0,0,0,5,0,3,0,0,0,30,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39299,PYME,Pyme Pequena,201607
18,18,6.022181222,13.5,18,18,8.666666667,18,0,12.66666667,0,4.725815626,0,6.363961031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39302,PYME,Pyme Pequena,201610
18,18,5.683308895,10,16,16,10.5,16,0,12.66666667,0,7.571877794,0,8.485281374,0,4,0,0,0,0,10,0,0,23972682,0,11,0,0,0,0,30,0,0,0,0,0,13,9.166666667,11509003,-0.033512,2,0,0,23972400,6133600,0,1,23972682,293541,0,0,-0.033512,-0.033512,0,0,0,13,11,0,0,0,23972681,0,9,0,0,0,11,0,0,0,11,2.166666667,1.833333333,23972681,0,0,0,0,17510581,0,0,0,0,0,4,0,73,73,73,0,0,-33512,0,0,0,0,0,73,0,0,0,0,-0.000672032,11,-33512,0,0,11,-33512,0,0,0,0,0,4,0,0,5.652777778,39304,PYME,Pyme Pequena,201612
9,9,4,4.5,9,9,3,9,0,5.333333333,7,4.725815626,0,6.363961031,3,0,0,6,0,0,0,0,0,0,5,0,3,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39305,PYME,Pyme Pequena,201607
25,25,9.745084231,12.5,0,0,6.833333333,25,0,11.33333333,7,12.66227994,0,17.67766953,3,0,0,6,0,0,0,0,0,0,5,0,3,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39306,PYME,Pyme Pequena,201609
25,25,9.152413161,4,8,8,8.166666667,8,0,11,0,12.76714533,0,5.656854249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39307,PYME,Pyme Pequena,201610
8,25,9.152413161,7.5,7,7,8.166666667,8,0,5,0,4.358898944,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,39308,PYME,Pyme Pequena,201611
11,25,8.612007122,7.5,11,11,9.166666667,11,0,7.333333333,1,3.511884584,0,4.949747468,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,13,0,0,1.036983,0,0,0,0,0,0,0,0,0,0,0,1.036983,1.036983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,74,74,74,0,0,1036983,0,0,0,0,0,74,0,0,0,0,0.020795114,0,1036983,0,0,14,1036983,0,0,0,0,0,0,0,0,14,39310,PYME,Pyme Pequena,201701
0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,6,0,0,0,0,0,0,5,0,3,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39311,PYME,Pyme Pequena,201609
